propertyRecordId,address,paon,saon,street,locality,town,postcode,district,propertyType,estateId,estate,estateClassification,estateType,estateRuleId,estateRegistryVersion,estateEvidenceStatus,estateReviewStatus,price,date,market,category
property:WILLOW HOUSE 4 EATON PARK ROAD COBHAM KT11 2JH|KT112JH,"WILLOW HOUSE, 4, EATON PARK ROAD, COBHAM, KT11 2JH","WILLOW HOUSE, 4",,EATON PARK ROAD,,COBHAM,KT11 2JH,Elmbridge,Detached,eaton-park,Eaton Park,A,traditional_private_estate,pe:eaton-park:eaton-park-road:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,2675000,2016-09-05,elmbridge-prime,A
property:SILVESTER HOUSE RIDGEMEAD ROAD ENGLEFIELD GREEN EGHAM TW20 0YG|TW200YG,"SILVESTER HOUSE, RIDGEMEAD ROAD, ENGLEFIELD GREEN, EGHAM, TW20 0YG",SILVESTER HOUSE,,RIDGEMEAD ROAD,ENGLEFIELD GREEN,EGHAM,TW20 0YG,Runnymede,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,6100000,2016-09-01,runnymede-wentworth,A
property:LONGBOURN SHERBOURNE DRIVE ASCOT SL5 0LG|SL50LG,"LONGBOURN, SHERBOURNE DRIVE, ASCOT, SL5 0LG",LONGBOURN,,SHERBOURNE DRIVE,,ASCOT,SL5 0LG,Runnymede,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,4225000,2016-08-26,runnymede-wentworth,A
property:12 SANDOWN AVENUE ESHER KT10 9NT|KT109NT,"12, SANDOWN AVENUE, ESHER, KT10 9NT",12,,SANDOWN AVENUE,,ESHER,KT10 9NT,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3487500,2016-08-25,elmbridge-prime,A
property:7 FOX WOOD WALTON ON THAMES KT12 4BS|KT124BS,"7, FOX WOOD, WALTON-ON-THAMES, KT12 4BS",7,,FOX WOOD,,WALTON-ON-THAMES,KT12 4BS,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2075000,2016-08-25,elmbridge-prime,A
property:22A WATER LANE COBHAM KT11 2PB|KT112PB,"22A, WATER LANE, COBHAM, KT11 2PB",22A,,WATER LANE,,COBHAM,KT11 2PB,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2825000,2016-08-22,elmbridge-prime,B
property:KENTWELL HOUSE CROWN HEIGHTS GUILDFORD GU1 3TX|GU13TX,"KENTWELL HOUSE, CROWN HEIGHTS, GUILDFORD, GU1 3TX",KENTWELL HOUSE,,CROWN HEIGHTS,,GUILDFORD,GU1 3TX,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2150000,2016-08-19,guildford-district,A
property:41 LINDEN GROVE WALTON ON THAMES KT12 1EY|KT121EY,"41, LINDEN GROVE, WALTON-ON-THAMES, KT12 1EY",41,,LINDEN GROVE,,WALTON-ON-THAMES,KT12 1EY,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2000000,2016-08-19,elmbridge-prime,A
property:SPARTA RODONA ROAD WEYBRIDGE KT13 0NP|KT130NP,"SPARTA, RODONA ROAD, WEYBRIDGE, KT13 0NP",SPARTA,,RODONA ROAD,,WEYBRIDGE,KT13 0NP,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:rodona-road:whole,surrey-private-estates-2026-07-19-corrected-4,verified,partial_ready,4690000,2016-08-17,elmbridge-prime,A
property:11 CLARE HILL ESHER KT10 9NA|KT109NA,"11, CLARE HILL, ESHER, KT10 9NA",11,,CLARE HILL,,ESHER,KT10 9NA,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2700000,2016-08-12,elmbridge-prime,A
property:ALBURY HOUSE 1 ALBURY ROAD HERSHAM WALTON ON THAMES KT12 5DY|KT125DY,"ALBURY HOUSE, 1, ALBURY ROAD, HERSHAM, WALTON-ON-THAMES, KT12 5DY","ALBURY HOUSE, 1",,ALBURY ROAD,HERSHAM,WALTON-ON-THAMES,KT12 5DY,Elmbridge,Detached,burwood-park,Burwood Park,A,traditional_private_estate,pe:burwood-park:albury-road:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,4700000,2016-08-11,elmbridge-prime,B
property:27 FAIRMILE AVENUE COBHAM KT11 2JA|KT112JA,"27, FAIRMILE AVENUE, COBHAM, KT11 2JA",27,,FAIRMILE AVENUE,,COBHAM,KT11 2JA,Elmbridge,Detached,eaton-park,Eaton Park,A,traditional_private_estate,pe:eaton-park:fairmile-avenue:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,4050000,2016-08-11,elmbridge-prime,A
property:YAFFLE HILL YAFFLE ROAD WEYBRIDGE KT13 0QF|KT130QF,"YAFFLE HILL, YAFFLE ROAD, WEYBRIDGE, KT13 0QF",YAFFLE HILL,,YAFFLE ROAD,,WEYBRIDGE,KT13 0QF,Elmbridge,Terraced,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:yaffle-road:whole,surrey-private-estates-2026-07-19-corrected-4,verified,partial_ready,2715000,2016-08-10,elmbridge-prime,A
property:7 OXSHOTT WAY COBHAM KT11 2RU|KT112RU,"7, OXSHOTT WAY, COBHAM, KT11 2RU",7,,OXSHOTT WAY,,COBHAM,KT11 2RU,Elmbridge,Detached,oxshott-way-estate,Oxshott Way Estate,A,traditional_private_estate,pe:oxshott-way-estate:oxshott-way:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,2665000,2016-08-10,elmbridge-prime,A
property:MEAD HOUSE BALCHINS LANE WESTCOTT DORKING RH4 3LL|RH43LL,"MEAD HOUSE, BALCHINS LANE, WESTCOTT, DORKING, RH4 3LL",MEAD HOUSE,,BALCHINS LANE,WESTCOTT,DORKING,RH4 3LL,Mole Valley,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2450000,2016-08-05,mole-valley,A
property:WINDWOOD 10 HIGH DRIVE OXSHOTT LEATHERHEAD KT22 0NG|KT220NG,"WINDWOOD, 10, HIGH DRIVE, OXSHOTT, LEATHERHEAD, KT22 0NG","WINDWOOD, 10",,HIGH DRIVE,OXSHOTT,LEATHERHEAD,KT22 0NG,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2025000,2016-08-03,elmbridge-prime,A
property:38 ESHER PARK AVENUE ESHER KT10 9NX|KT109NX,"38, ESHER PARK AVENUE, ESHER, KT10 9NX",38,,ESHER PARK AVENUE,,ESHER,KT10 9NX,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,4152600,2016-08-01,elmbridge-prime,A
property:1 WARWICKS BENCH ROAD GUILDFORD GU1 3TQ|GU13TQ,"1, WARWICKS BENCH ROAD, GUILDFORD, GU1 3TQ",1,,WARWICKS BENCH ROAD,,GUILDFORD,GU1 3TQ,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2750000,2016-07-29,guildford-district,A
property:10 BURSTEAD CLOSE COBHAM KT11 2NL|KT112NL,"10, BURSTEAD CLOSE, COBHAM, KT11 2NL",10,,BURSTEAD CLOSE,,COBHAM,KT11 2NL,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2350000,2016-07-29,elmbridge-prime,A
property:33 OXSHOTT WAY COBHAM KT11 2RU|KT112RU,"33, OXSHOTT WAY, COBHAM, KT11 2RU",33,,OXSHOTT WAY,,COBHAM,KT11 2RU,Elmbridge,Detached,oxshott-way-estate,Oxshott Way Estate,A,traditional_private_estate,pe:oxshott-way-estate:oxshott-way:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,2020000,2016-07-29,elmbridge-prime,A
property:9 PARK CHASE GUILDFORD GU1 1ES|GU11ES,"9, PARK CHASE, GUILDFORD, GU1 1ES",9,,PARK CHASE,,GUILDFORD,GU1 1ES,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2100000,2016-07-22,guildford-district,A
property:2 FORT ROAD GUILDFORD GU1 3TB|GU13TB,"2, FORT ROAD, GUILDFORD, GU1 3TB",2,,FORT ROAD,,GUILDFORD,GU1 3TB,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2037500,2016-07-22,guildford-district,A
property:FOUR WINDS OLD GUILDFORD ROAD FRIMLEY GREEN CAMBERLEY GU16 6PG|GU166PG,"FOUR WINDS, OLD GUILDFORD ROAD, FRIMLEY GREEN, CAMBERLEY, GU16 6PG",FOUR WINDS,,OLD GUILDFORD ROAD,FRIMLEY GREEN,CAMBERLEY,GU16 6PG,Surrey Heath,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2450000,2016-07-18,surrey-heath,A
property:PEREGRINES WHITE LANE GUILDFORD GU4 8PR|GU48PR,"PEREGRINES, WHITE LANE, GUILDFORD, GU4 8PR",PEREGRINES,,WHITE LANE,,GUILDFORD,GU4 8PR,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3700000,2016-07-15,guildford-district,A
property:3 PILGRIMS WAY REIGATE RH2 9LE|RH29LE,"3, PILGRIMS WAY, REIGATE, RH2 9LE",3,,PILGRIMS WAY,,REIGATE,RH2 9LE,Reigate and Banstead,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2650000,2016-07-11,reigate-banstead,A
property:WINDLESHAM LODGE WESTWOOD ROAD WINDLESHAM GU20 6LX|GU206LX,"WINDLESHAM LODGE, WESTWOOD ROAD, WINDLESHAM, GU20 6LX",WINDLESHAM LODGE,,WESTWOOD ROAD,,WINDLESHAM,GU20 6LX,Surrey Heath,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2500000,2016-07-11,surrey-heath,A
property:8 FURZE FIELD OXSHOTT LEATHERHEAD KT22 0UR|KT220UR,"8, FURZE FIELD, OXSHOTT, LEATHERHEAD, KT22 0UR",8,,FURZE FIELD,OXSHOTT,LEATHERHEAD,KT22 0UR,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2500000,2016-07-08,elmbridge-prime,A
property:FAIRMOUNT 87 FAIRMILE LANE COBHAM KT11 2DG|KT112DG,"FAIRMOUNT, 87, FAIRMILE LANE, COBHAM, KT11 2DG","FAIRMOUNT, 87",,FAIRMILE LANE,,COBHAM,KT11 2DG,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3600000,2016-07-01,elmbridge-prime,A
property:HUNTERS LODGE 8A HIGH DRIVE OXSHOTT LEATHERHEAD KT22 0NG|KT220NG,"HUNTERS LODGE, 8A, HIGH DRIVE, OXSHOTT, LEATHERHEAD, KT22 0NG","HUNTERS LODGE, 8A",,HIGH DRIVE,OXSHOTT,LEATHERHEAD,KT22 0NG,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2375000,2016-07-01,elmbridge-prime,A
property:95 ONSLOW ROAD HERSHAM WALTON ON THAMES KT12 5AY|KT125AY,"95, ONSLOW ROAD, HERSHAM, WALTON-ON-THAMES, KT12 5AY",95,,ONSLOW ROAD,HERSHAM,WALTON-ON-THAMES,KT12 5AY,Elmbridge,Detached,burwood-park,Burwood Park,A,traditional_private_estate,pe:burwood-park:onslow-road:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,2780000,2016-06-30,elmbridge-prime,A
property:17 ADELAIDE ROAD WALTON ON THAMES KT12 1NB|KT121NB,"17, ADELAIDE ROAD, WALTON-ON-THAMES, KT12 1NB",17,,ADELAIDE ROAD,,WALTON-ON-THAMES,KT12 1NB,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2520000,2016-06-30,elmbridge-prime,A
property:BLATCHFIELD LITTLEFORD LANE BLACKHEATH GUILDFORD GU4 8QY|GU48QY,"BLATCHFIELD, LITTLEFORD LANE, BLACKHEATH, GUILDFORD, GU4 8QY",BLATCHFIELD,,LITTLEFORD LANE,BLACKHEATH,GUILDFORD,GU4 8QY,Waverley,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3150000,2016-06-24,waverley-south-surrey,A
property:BROOK GRANGE HASLEMERE ROAD BROOK GODALMING GU8 5UJ|GU85UJ,"BROOK GRANGE, HASLEMERE ROAD, BROOK, GODALMING, GU8 5UJ",BROOK GRANGE,,HASLEMERE ROAD,BROOK,GODALMING,GU8 5UJ,Waverley,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2430000,2016-06-21,waverley-south-surrey,A
property:APPLE TREE COTTAGE THE CHASE OXSHOTT LEATHERHEAD KT22 0HR|KT220HR,"APPLE TREE COTTAGE, THE CHASE, OXSHOTT, LEATHERHEAD, KT22 0HR",APPLE TREE COTTAGE,,THE CHASE,OXSHOTT,LEATHERHEAD,KT22 0HR,Elmbridge,Detached,knott-park,Knott Park,A,traditional_private_estate,pe:knott-park:the-chase:segment,surrey-private-estates-2026-07-19-corrected-4,verified,ready,2600000,2016-06-17,elmbridge-prime,A
property:BAY HOUSE 16 INCE ROAD HERSHAM WALTON ON THAMES KT12 5BJ|KT125BJ,"BAY HOUSE, 16, INCE ROAD, HERSHAM, WALTON-ON-THAMES, KT12 5BJ","BAY HOUSE, 16",,INCE ROAD,HERSHAM,WALTON-ON-THAMES,KT12 5BJ,Elmbridge,Detached,burwood-park,Burwood Park,A,traditional_private_estate,pe:burwood-park:ince-road:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,3275000,2016-06-15,elmbridge-prime,A
property:APPLE ACRE PYLE HILL WOKING GU22 0SR|GU220SR,"APPLE ACRE, PYLE HILL, WOKING, GU22 0SR",APPLE ACRE,,PYLE HILL,,WOKING,GU22 0SR,Woking,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2750000,2016-06-15,woking-district,A
property:BRIARY GREEN LANE COBHAM KT11 2NN|KT112NN,"BRIARY, GREEN LANE, COBHAM, KT11 2NN",BRIARY,,GREEN LANE,,COBHAM,KT11 2NN,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2600000,2016-06-15,elmbridge-prime,A
property:12 FURZE FIELD OXSHOTT LEATHERHEAD KT22 0UR|KT220UR,"12, FURZE FIELD, OXSHOTT, LEATHERHEAD, KT22 0UR",12,,FURZE FIELD,OXSHOTT,LEATHERHEAD,KT22 0UR,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,5300000,2016-06-14,elmbridge-prime,B
property:GOLDEN OAKS STOKESHEATH ROAD OXSHOTT LEATHERHEAD KT22 0PN|KT220PN,"GOLDEN OAKS, STOKESHEATH ROAD, OXSHOTT, LEATHERHEAD, KT22 0PN",GOLDEN OAKS,,STOKESHEATH ROAD,OXSHOTT,LEATHERHEAD,KT22 0PN,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3825000,2016-06-14,elmbridge-prime,A
property:AMBERWOOD MOLES HILL OXSHOTT LEATHERHEAD KT22 0QB|KT220QB,"AMBERWOOD, MOLES HILL, OXSHOTT, LEATHERHEAD, KT22 0QB",AMBERWOOD,,MOLES HILL,OXSHOTT,LEATHERHEAD,KT22 0QB,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3135000,2016-06-13,elmbridge-prime,B
property:CORBY WOOD 52 COPSEM LANE OXSHOTT LEATHERHEAD KT22 0NT|KT220NT,"CORBY WOOD, 52, COPSEM LANE, OXSHOTT, LEATHERHEAD, KT22 0NT","CORBY WOOD, 52",,COPSEM LANE,OXSHOTT,LEATHERHEAD,KT22 0NT,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3600000,2016-06-10,elmbridge-prime,A
property:ALDERBROOK HOUSE 22 MAYFIELD ROAD WEYBRIDGE KT13 8XD|KT138XD,"ALDERBROOK HOUSE, 22, MAYFIELD ROAD, WEYBRIDGE, KT13 8XD","ALDERBROOK HOUSE, 22",,MAYFIELD ROAD,,WEYBRIDGE,KT13 8XD,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3212500,2016-06-10,elmbridge-prime,A
property:GREAT LEIGHS HOLLY BANK ROAD WOKING GU22 0JW|GU220JW,"GREAT LEIGHS, HOLLY BANK ROAD, WOKING, GU22 0JW",GREAT LEIGHS,,HOLLY BANK ROAD,,WOKING,GU22 0JW,Woking,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2250000,2016-06-03,woking-district,A
property:16 MELLERSH HILL ROAD WONERSH GUILDFORD GU5 0QJ|GU50QJ,"16, MELLERSH HILL ROAD, WONERSH, GUILDFORD, GU5 0QJ",16,,MELLERSH HILL ROAD,WONERSH,GUILDFORD,GU5 0QJ,Waverley,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2200000,2016-06-03,waverley-south-surrey,A
property:4 SPICERS FIELD OXSHOTT LEATHERHEAD KT22 0UT|KT220UT,"4, SPICERS FIELD, OXSHOTT, LEATHERHEAD, KT22 0UT",4,,SPICERS FIELD,OXSHOTT,LEATHERHEAD,KT22 0UT,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3015000,2016-05-26,elmbridge-prime,A
property:CALLUNA HOUSE SANDY DRIVE COBHAM KT11 2ET|KT112ET,"CALLUNA HOUSE, SANDY DRIVE, COBHAM, KT11 2ET",CALLUNA HOUSE,,SANDY DRIVE,,COBHAM,KT11 2ET,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2300000,2016-05-26,elmbridge-prime,A
property:LONGBOURN 33 WOODLAND WAY KINGSWOOD TADWORTH KT20 6NU|KT206NU,"LONGBOURN, 33, WOODLAND WAY, KINGSWOOD, TADWORTH, KT20 6NU","LONGBOURN, 33",,WOODLAND WAY,KINGSWOOD,TADWORTH,KT20 6NU,Reigate and Banstead,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2200000,2016-05-25,reigate-banstead,A
property:4 WINDLEBROOK PARK LONGCROSS CHERTSEY KT16 0BB|KT160BB,"4, WINDLEBROOK PARK, LONGCROSS, CHERTSEY, KT16 0BB",4,,WINDLEBROOK PARK,LONGCROSS,CHERTSEY,KT16 0BB,Runnymede,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2250000,2016-05-20,runnymede-wentworth,A
property:22 THE DRIVE COBHAM KT11 2JQ|KT112JQ,"22, THE DRIVE, COBHAM, KT11 2JQ",22,,THE DRIVE,,COBHAM,KT11 2JQ,Elmbridge,Detached,eaton-park,Eaton Park,A,traditional_private_estate,pe:eaton-park:the-drive:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,2125000,2016-05-20,elmbridge-prime,A
property:21 CLAREMONT DRIVE ESHER KT10 9LU|KT109LU,"21, CLAREMONT DRIVE, ESHER, KT10 9LU",21,,CLAREMONT DRIVE,,ESHER,KT10 9LU,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2750000,2016-05-18,elmbridge-prime,A
property:WOODINGDEAN 31 DANES WAY OXSHOTT LEATHERHEAD KT22 0LU|KT220LU,"WOODINGDEAN, 31, DANES WAY, OXSHOTT, LEATHERHEAD, KT22 0LU","WOODINGDEAN, 31",,DANES WAY,OXSHOTT,LEATHERHEAD,KT22 0LU,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2040000,2016-05-05,elmbridge-prime,A
property:PORTLAND HOUSE KINGSWOOD WARREN PARK WOODLAND WAY KINGSWOOD TADWORTH KT20 6AD|KT206AD,"PORTLAND HOUSE, KINGSWOOD WARREN PARK, WOODLAND WAY, KINGSWOOD, TADWORTH, KT20 6AD",KINGSWOOD WARREN PARK,PORTLAND HOUSE,WOODLAND WAY,KINGSWOOD,TADWORTH,KT20 6AD,Reigate and Banstead,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2600000,2016-04-29,reigate-banstead,A
property:ABBOTSWOOD HOUSE CAMP END ROAD WEYBRIDGE KT13 0NW|KT130NW,"ABBOTSWOOD HOUSE, CAMP END ROAD, WEYBRIDGE, KT13 0NW",ABBOTSWOOD HOUSE,,CAMP END ROAD,,WEYBRIDGE,KT13 0NW,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:camp-end-road:whole,surrey-private-estates-2026-07-19-corrected-4,verified,partial_ready,8500000,2016-04-28,elmbridge-prime,A
property:101 SILVERDALE AVENUE WALTON ON THAMES KT12 1EJ|KT121EJ,"101, SILVERDALE AVENUE, WALTON-ON-THAMES, KT12 1EJ",101,,SILVERDALE AVENUE,,WALTON-ON-THAMES,KT12 1EJ,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2600000,2016-04-28,elmbridge-prime,A
property:OAKBOURNE HOUSE EATON PARK COBHAM KT11 2JE|KT112JE,"OAKBOURNE HOUSE, EATON PARK, COBHAM, KT11 2JE",OAKBOURNE HOUSE,,EATON PARK,,COBHAM,KT11 2JE,Elmbridge,Detached,eaton-park,Eaton Park,A,traditional_private_estate,pe:eaton-park:eaton-park:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,2600000,2016-04-21,elmbridge-prime,B
property:SANDY LODGE MIDDLE HILL ENGLEFIELD GREEN EGHAM TW20 0JG|TW200JG,"SANDY LODGE, MIDDLE HILL, ENGLEFIELD GREEN, EGHAM, TW20 0JG",SANDY LODGE,,MIDDLE HILL,ENGLEFIELD GREEN,EGHAM,TW20 0JG,Runnymede,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2250000,2016-04-18,runnymede-wentworth,B
property:INGLE COTTAGE MIDDLE HILL ENGLEFIELD GREEN EGHAM TW20 0JG|TW200JG,"INGLE COTTAGE, MIDDLE HILL, ENGLEFIELD GREEN, EGHAM, TW20 0JG",INGLE COTTAGE,,MIDDLE HILL,ENGLEFIELD GREEN,EGHAM,TW20 0JG,Runnymede,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2200000,2016-04-18,runnymede-wentworth,B
property:LANE END LONDON ROAD WINDLESHAM GU20 6LQ|GU206LQ,"LANE END, LONDON ROAD, WINDLESHAM, GU20 6LQ",LANE END,,LONDON ROAD,,WINDLESHAM,GU20 6LQ,Surrey Heath,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2100000,2016-04-18,surrey-heath,A
property:3 ST GEORGES PLACE ESHER KT10 9FG|KT109FG,"3, ST GEORGES PLACE, ESHER, KT10 9FG",3,,ST GEORGES PLACE,,ESHER,KT10 9FG,Elmbridge,Semi Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2300000,2016-04-13,elmbridge-prime,A
property:TURNBERRY SANDY LANE KINGSWOOD TADWORTH KT20 6NE|KT206NE,"TURNBERRY, SANDY LANE, KINGSWOOD, TADWORTH, KT20 6NE",TURNBERRY,,SANDY LANE,KINGSWOOD,TADWORTH,KT20 6NE,Reigate and Banstead,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2720000,2016-04-11,reigate-banstead,A
property:3 SPINNAKER CLOSE COBHAM KT11 2RA|KT112RA,"3, SPINNAKER CLOSE, COBHAM, KT11 2RA",3,,SPINNAKER CLOSE,,COBHAM,KT11 2RA,Elmbridge,Detached,oxshott-way-estate,Oxshott Way Estate,A,traditional_private_estate,pe:oxshott-way-estate:spinnaker-close:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,2950000,2016-04-06,elmbridge-prime,A
property:27 CHARGATE CLOSE HERSHAM WALTON ON THAMES KT12 5DW|KT125DW,"27, CHARGATE CLOSE, HERSHAM, WALTON-ON-THAMES, KT12 5DW",27,,CHARGATE CLOSE,HERSHAM,WALTON-ON-THAMES,KT12 5DW,Elmbridge,Detached,burwood-park,Burwood Park,A,traditional_private_estate,pe:burwood-park:chargate-close:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,4651842,2016-03-31,elmbridge-prime,A
property:4 BIRDS HILL ROAD OXSHOTT LEATHERHEAD KT22 0NJ|KT220NJ,"4, BIRDS HILL ROAD, OXSHOTT, LEATHERHEAD, KT22 0NJ",4,,BIRDS HILL ROAD,OXSHOTT,LEATHERHEAD,KT22 0NJ,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3000000,2016-03-31,elmbridge-prime,A
property:MALLORY MOLES HILL OXSHOTT LEATHERHEAD KT22 0QB|KT220QB,"MALLORY, MOLES HILL, OXSHOTT, LEATHERHEAD, KT22 0QB",MALLORY,,MOLES HILL,OXSHOTT,LEATHERHEAD,KT22 0QB,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2950000,2016-03-31,elmbridge-prime,A
property:10 FAIRMILE COURT COBHAM KT11 2DS|KT112DS,"10, FAIRMILE COURT, COBHAM, KT11 2DS",10,,FAIRMILE COURT,,COBHAM,KT11 2DS,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2700000,2016-03-31,elmbridge-prime,A
property:34 CRANLEY ROAD HERSHAM WALTON ON THAMES KT12 5BL|KT125BL,"34, CRANLEY ROAD, HERSHAM, WALTON-ON-THAMES, KT12 5BL",34,,CRANLEY ROAD,HERSHAM,WALTON-ON-THAMES,KT12 5BL,Elmbridge,Detached,burwood-park,Burwood Park,A,traditional_private_estate,pe:burwood-park:cranley-road:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,2455000,2016-03-31,elmbridge-prime,B
property:BELVEDERE WARREN LANE OXSHOTT LEATHERHEAD KT22 0SU|KT220SU,"BELVEDERE, WARREN LANE, OXSHOTT, LEATHERHEAD, KT22 0SU",BELVEDERE,,WARREN LANE,OXSHOTT,LEATHERHEAD,KT22 0SU,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3300000,2016-03-30,elmbridge-prime,A
property:WRENSGLADE 48A HANGER HILL WEYBRIDGE KT13 9YW|KT139YW,"WRENSGLADE, 48A, HANGER HILL, WEYBRIDGE, KT13 9YW","WRENSGLADE, 48A",,HANGER HILL,,WEYBRIDGE,KT13 9YW,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2460000,2016-03-30,elmbridge-prime,B
property:WYCHWOOD 14 COMPTON WAY MOOR PARK FARNHAM GU10 1QZ|GU101QZ,"WYCHWOOD, 14, COMPTON WAY, MOOR PARK, FARNHAM, GU10 1QZ","WYCHWOOD, 14",,COMPTON WAY,MOOR PARK,FARNHAM,GU10 1QZ,Waverley,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2410000,2016-03-30,waverley-south-surrey,A
property:21 BROAD HIGH WAY COBHAM KT11 2RR|KT112RR,"21, BROAD HIGH WAY, COBHAM, KT11 2RR",21,,BROAD HIGH WAY,,COBHAM,KT11 2RR,Elmbridge,Detached,oxshott-way-estate,Oxshott Way Estate,A,traditional_private_estate,pe:oxshott-way-estate:broad-highway:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,2275000,2016-03-30,elmbridge-prime,A
property:6 OAK ROAD COBHAM KT11 3AZ|KT113AZ,"6, OAK ROAD, COBHAM, KT11 3AZ",6,,OAK ROAD,,COBHAM,KT11 3AZ,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2130000,2016-03-30,elmbridge-prime,A
property:GLADE SHAW THE GLADE KINGSWOOD TADWORTH KT20 6LL|KT206LL,"GLADE SHAW, THE GLADE, KINGSWOOD, TADWORTH, KT20 6LL",GLADE SHAW,,THE GLADE,KINGSWOOD,TADWORTH,KT20 6LL,Reigate and Banstead,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2100000,2016-03-30,reigate-banstead,A
