id,propertyRecordId,address,paon,saon,street,locality,town,postcode,district,propertyType,estateId,estate,estateClassification,estateType,estateRuleId,estateRegistryVersion,estateEvidenceStatus,estateReviewStatus,price,date,market,category
lr-25ccdd58ca9f10862a65,property:BURROWS HILL BURROWS LANE GOMSHALL GUILDFORD GU5 9QE|GU59QE,"BURROWS HILL, BURROWS LANE, GOMSHALL, GUILDFORD, GU5 9QE",BURROWS HILL,,BURROWS LANE,GOMSHALL,GUILDFORD,GU5 9QE,Guildford,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2250000,2003-10-31,guildford-district,A
lr-6d45d797b6f49aa65d5b,property:COXLAND SOMERSBURY LANE EWHURST CRANLEIGH GU6 7SP|GU67SP,"COXLAND, SOMERSBURY LANE, EWHURST, CRANLEIGH, GU6 7SP",COXLAND,,SOMERSBURY LANE,EWHURST,CRANLEIGH,GU6 7SP,Waverley,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2100000,2003-10-31,waverley-south-surrey,A
lr-e7fbb8b8e640e9dbae30,property:CINNABAR PORTNALL DRIVE VIRGINIA WATER GU25 4NR|GU254NR,"CINNABAR, PORTNALL DRIVE, VIRGINIA WATER, GU25 4NR",CINNABAR,,PORTNALL DRIVE,,VIRGINIA WATER,GU25 4NR,Runnymede,Detached,wentworth-estate,Wentworth Estate,A,traditional_private_estate,pe:wentworth-estate:portnall-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,3800000,2003-10-01,runnymede-wentworth,A
lr-2ba33e257b18bc028fb7,property:FIRS COTTAGE PORTSMOUTH ROAD ESHER KT10 9JH|KT109JH,"FIRS COTTAGE, PORTSMOUTH ROAD, ESHER, KT10 9JH",FIRS COTTAGE,,PORTSMOUTH ROAD,,ESHER,KT10 9JH,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,4000000,2003-09-29,elmbridge-prime,A
lr-56dda92c539f9ff6f811,property:EAGLE LODGE WELLINGTON AVENUE VIRGINIA WATER GU25 4QN|GU254QN,"EAGLE LODGE, WELLINGTON AVENUE, VIRGINIA WATER, GU25 4QN",EAGLE LODGE,,WELLINGTON AVENUE,,VIRGINIA WATER,GU25 4QN,Runnymede,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2246500,2003-09-25,runnymede-wentworth,A
lr-94f8901265330c4c0028,property:THE RED LODGE BRIGHTON ROAD KINGSWOOD TADWORTH KT20 6UQ|KT206UQ,"THE RED LODGE, BRIGHTON ROAD, KINGSWOOD, TADWORTH, KT20 6UQ",THE RED LODGE,,BRIGHTON ROAD,KINGSWOOD,TADWORTH,KT20 6UQ,Reigate and Banstead,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,3100000,2003-08-18,reigate-banstead,A
lr-814c354f5f17396fcbb9,property:4 MONTROSE GARDENS OXSHOTT LEATHERHEAD KT22 0UU|KT220UU,"4, MONTROSE GARDENS, OXSHOTT, LEATHERHEAD, KT22 0UU",4,,MONTROSE GARDENS,OXSHOTT,LEATHERHEAD,KT22 0UU,Elmbridge,Detached,crown-estate-oxshott,"Crown Estate, Oxshott",A,traditional_private_estate,pe:crown-estate-oxshott:montrose-gardens:whole,surrey-private-estates-2026-07-22-corrected-6,verified_multi_source,partial_ready,2020000,2003-08-11,elmbridge-prime,A
lr-af161fac72eea6c4b863,property:KINSELLA THE DRIVE WONERSH GUILDFORD GU5 0QW|GU50QW,"KINSELLA, THE DRIVE, WONERSH, GUILDFORD, GU5 0QW",KINSELLA,,THE DRIVE,WONERSH,GUILDFORD,GU5 0QW,Waverley,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2180000,2003-07-31,waverley-south-surrey,A
lr-8720a132695f1b746da9,property:5 BIRDS HILL DRIVE OXSHOTT LEATHERHEAD KT22 0SP|KT220SP,"5, BIRDS HILL DRIVE, OXSHOTT, LEATHERHEAD, KT22 0SP",5,,BIRDS HILL DRIVE,OXSHOTT,LEATHERHEAD,KT22 0SP,Elmbridge,Detached,crown-estate-oxshott,"Crown Estate, Oxshott",A,traditional_private_estate,pe:crown-estate-oxshott:birds-hill-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified_multi_source,partial_ready,2100000,2003-07-25,elmbridge-prime,A
lr-196aeba5d2437d30e102,property:WYCHWOOD HOUSE QUEENS DRIVE OXSHOTT LEATHERHEAD KT22 0PH|KT220PH,"WYCHWOOD HOUSE, QUEENS DRIVE, OXSHOTT, LEATHERHEAD, KT22 0PH",WYCHWOOD HOUSE,,QUEENS DRIVE,OXSHOTT,LEATHERHEAD,KT22 0PH,Elmbridge,Detached,crown-estate-oxshott,"Crown Estate, Oxshott",A,traditional_private_estate,pe:crown-estate-oxshott:queens-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified_multi_source,partial_ready,2250000,2003-07-03,elmbridge-prime,A
lr-87cfa909228d02394ad0,property:HALSEY HOUSE OCKHAM LANE COBHAM KT11 1LT|KT111LT,"HALSEY HOUSE, OCKHAM LANE, COBHAM, KT11 1LT",HALSEY HOUSE,,OCKHAM LANE,,COBHAM,KT11 1LT,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2000000,2003-07-01,elmbridge-prime,A
lr-9e45be7e719cac37f8bf,property:PORTNALL HILL PORTNALL DRIVE VIRGINIA WATER GU25 4NW|GU254NW,"PORTNALL HILL, PORTNALL DRIVE, VIRGINIA WATER, GU25 4NW",PORTNALL HILL,,PORTNALL DRIVE,,VIRGINIA WATER,GU25 4NW,Runnymede,Detached,wentworth-estate,Wentworth Estate,A,traditional_private_estate,pe:wentworth-estate:portnall-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,2900000,2003-06-27,runnymede-wentworth,A
lr-6b1bfca17a22b9d380e1,property:CHILTON HOUSE RAVENSCROFT ROAD WEYBRIDGE KT13 0NX|KT130NX,"CHILTON HOUSE, RAVENSCROFT ROAD, WEYBRIDGE, KT13 0NX",CHILTON HOUSE,,RAVENSCROFT ROAD,,WEYBRIDGE,KT13 0NX,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:ravenscroft-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,2500000,2003-05-16,elmbridge-prime,A
lr-139ef27ae213d52e2cf6,property:COOMBE HEAD BUNCH LANE HASLEMERE GU27 1AJ|GU271AJ,"COOMBE HEAD, BUNCH LANE, HASLEMERE, GU27 1AJ",COOMBE HEAD,,BUNCH LANE,,HASLEMERE,GU27 1AJ,Waverley,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2950000,2003-04-11,waverley-south-surrey,A
lr-e60ffe8652cd3f50c8fb,property:WOODSTOCK WESTWOOD ROAD WINDLESHAM GU20 6LW|GU206LW,"WOODSTOCK, WESTWOOD ROAD, WINDLESHAM, GU20 6LW",WOODSTOCK,,WESTWOOD ROAD,,WINDLESHAM,GU20 6LW,Surrey Heath,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2500000,2003-04-11,surrey-heath,A
lr-4ca532444065989a8053,property:WESTON LODGE THE STREET ALBURY GUILDFORD GU5 9AE|GU59AE,"WESTON LODGE, THE STREET, ALBURY, GUILDFORD, GU5 9AE",WESTON LODGE,,THE STREET,ALBURY,GUILDFORD,GU5 9AE,Guildford,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2000000,2003-03-31,guildford-district,A
lr-cfa36d918512c8805aac,property:4 FAIRMILE AVENUE COBHAM KT11 2JB|KT112JB,"4, FAIRMILE AVENUE, COBHAM, KT11 2JB",4,,FAIRMILE AVENUE,,COBHAM,KT11 2JB,Elmbridge,Detached,eaton-park,Eaton Park,A,traditional_private_estate,pe:eaton-park:fairmile-avenue:whole,surrey-private-estates-2026-07-22-corrected-6,verified,ready,2400000,2003-02-28,elmbridge-prime,A
lr-ca1923ead1cd1f58d22b,property:PINECROFT GOLF CLUB ROAD WEYBRIDGE KT13 0NN|KT130NN,"PINECROFT, GOLF CLUB ROAD, WEYBRIDGE, KT13 0NN",PINECROFT,,GOLF CLUB ROAD,,WEYBRIDGE,KT13 0NN,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:golf-club-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,2000000,2003-02-11,elmbridge-prime,A
lr-a4c78130ddf6d198fa01,property:CORNERWAYS WEST ROAD WEYBRIDGE KT13 0LY|KT130LY,"CORNERWAYS, WEST ROAD, WEYBRIDGE, KT13 0LY",CORNERWAYS,,WEST ROAD,,WEYBRIDGE,KT13 0LY,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:west-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,3275000,2003-02-07,elmbridge-prime,A
lr-09738da2a0dd71f9c0af,property:10 EATON PARK COBHAM KT11 2JE|KT112JE,"10, EATON PARK, COBHAM, KT11 2JE",10,,EATON PARK,,COBHAM,KT11 2JE,Elmbridge,Detached,eaton-park,Eaton Park,A,traditional_private_estate,pe:eaton-park:eaton-park:whole,surrey-private-estates-2026-07-22-corrected-6,verified,ready,2150000,2003-01-30,elmbridge-prime,A
lr-5385f20bb0d8df48f562,property:HIGH CANFOLD FARM BARHATCH LANE CRANLEIGH GU6 7NH|GU67NH,"HIGH CANFOLD FARM, BARHATCH LANE, CRANLEIGH, GU6 7NH",HIGH CANFOLD FARM,,BARHATCH LANE,,CRANLEIGH,GU6 7NH,Waverley,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2800000,2003-01-24,waverley-south-surrey,A
lr-40a1d775661184d005ee,property:MAGNOLIA HEIGHTS MOLES HILL OXSHOTT LEATHERHEAD KT22 0QB|KT220QB,"MAGNOLIA HEIGHTS, MOLES HILL, OXSHOTT, LEATHERHEAD, KT22 0QB",MAGNOLIA HEIGHTS,,MOLES HILL,OXSHOTT,LEATHERHEAD,KT22 0QB,Elmbridge,Detached,crown-estate-oxshott,"Crown Estate, Oxshott",A,traditional_private_estate,pe:crown-estate-oxshott:moles-hill:whole,surrey-private-estates-2026-07-22-corrected-6,verified_multi_source,partial_ready,2150000,2003-01-24,elmbridge-prime,A
lr-db310af7e8230c1296ea,property:COMPTON HOUSE FAIRMILE PARK ROAD COBHAM KT11 2PG|KT112PG,"COMPTON HOUSE, FAIRMILE PARK ROAD, COBHAM, KT11 2PG",COMPTON HOUSE,,FAIRMILE PARK ROAD,,COBHAM,KT11 2PG,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2200000,2003-01-16,elmbridge-prime,A
lr-903e2c13c29e252672ad,property:NEW PIPERS GORSE HILL ROAD VIRGINIA WATER GU25 4AP|GU254AP,"NEW PIPERS, GORSE HILL ROAD, VIRGINIA WATER, GU25 4AP",NEW PIPERS,,GORSE HILL ROAD,,VIRGINIA WATER,GU25 4AP,Runnymede,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,3500000,2002-12-23,runnymede-wentworth,A
lr-036da1b0d79e435bb77a,property:HILL HOUSE FARM SOMERSBURY LANE RUDGWICK HORSHAM RH12 3AT|RH123AT,"HILL HOUSE FARM, SOMERSBURY LANE, RUDGWICK, HORSHAM, RH12 3AT",HILL HOUSE FARM,,SOMERSBURY LANE,RUDGWICK,HORSHAM,RH12 3AT,Waverley,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2180000,2002-12-20,waverley-south-surrey,A
lr-1f2ea8e72f71964b55a8,property:29 PRINCES DRIVE OXSHOTT LEATHERHEAD KT22 0UL|KT220UL,"29, PRINCES DRIVE, OXSHOTT, LEATHERHEAD, KT22 0UL",29,,PRINCES DRIVE,OXSHOTT,LEATHERHEAD,KT22 0UL,Elmbridge,Detached,crown-estate-oxshott,"Crown Estate, Oxshott",A,traditional_private_estate,pe:crown-estate-oxshott:prince-s-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified_multi_source,partial_ready,2825000,2002-12-12,elmbridge-prime,A
lr-8d1947b2565362d031e4,property:LOWER MOLE HOUSE TILT ROAD COBHAM KT11 3HS|KT113HS,"LOWER MOLE HOUSE, TILT ROAD, COBHAM, KT11 3HS",LOWER MOLE HOUSE,,TILT ROAD,,COBHAM,KT11 3HS,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2075000,2002-11-29,elmbridge-prime,A
lr-bad5240e44180950da03,property:BROOK HOUSE WESTWOOD ROAD WINDLESHAM GU20 6LX|GU206LX,"BROOK HOUSE, WESTWOOD ROAD, WINDLESHAM, GU20 6LX",BROOK HOUSE,,WESTWOOD ROAD,,WINDLESHAM,GU20 6LX,Surrey Heath,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,3575000,2002-11-22,surrey-heath,A
lr-49ef3942bd6dc396ebbe,property:1 ABBOTS DRIVE VIRGINIA WATER GU25 4QS|GU254QS,"1, ABBOTS DRIVE, VIRGINIA WATER, GU25 4QS",1,,ABBOTS DRIVE,,VIRGINIA WATER,GU25 4QS,Runnymede,Detached,wentworth-estate,Wentworth Estate,A,traditional_private_estate,pe:wentworth-estate:abbots-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,2000000,2002-11-22,runnymede-wentworth,A
lr-32c639d41c5e56e1cd5b,property:ROPPELEGHS WEST END LANE HASLEMERE GU27 2EN|GU272EN,"ROPPELEGHS, WEST END LANE, HASLEMERE, GU27 2EN",ROPPELEGHS,,WEST END LANE,,HASLEMERE,GU27 2EN,Waverley,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2000000,2002-11-19,waverley-south-surrey,A
lr-1156557cbf083b160589,property:1 HECKETS COURT ESHER KT10 9HN|KT109HN,"1, HECKETS COURT, ESHER, KT10 9HN",1,,HECKETS COURT,,ESHER,KT10 9HN,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2200000,2002-11-14,elmbridge-prime,A
lr-7b25c43cc0addb3da82b,property:LAKE HOUSE LAKE ROAD VIRGINIA WATER GU25 4QW|GU254QW,"LAKE HOUSE, LAKE ROAD, VIRGINIA WATER, GU25 4QW",LAKE HOUSE,,LAKE ROAD,,VIRGINIA WATER,GU25 4QW,Runnymede,Detached,wentworth-estate,Wentworth Estate,A,traditional_private_estate,pe:wentworth-estate:lake-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,3300000,2002-10-31,runnymede-wentworth,A
lr-745567e180a55bd3f6c9,property:THURSLEY HALL FARNHAM LANE HASLEMERE GU27 1HA|GU271HA,"THURSLEY HALL, FARNHAM LANE, HASLEMERE, GU27 1HA",THURSLEY HALL,,FARNHAM LANE,,HASLEMERE,GU27 1HA,Waverley,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2145000,2002-10-31,waverley-south-surrey,A
lr-0db48de3bab51e2b39ff,property:ALDERMOOR HOLMBURY ST MARY DORKING RH5 6NR|RH56NR,"ALDERMOOR, HOLMBURY ST MARY, DORKING, RH5 6NR",ALDERMOOR,,,HOLMBURY ST MARY,DORKING,RH5 6NR,Guildford,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2215000,2002-10-22,guildford-district,A
lr-d785e9c02dbcf8bd03b4,property:LILLIAN FELS PEASLAKE ROAD EWHURST CRANLEIGH GU6 7NT|GU67NT,"LILLIAN FELS, PEASLAKE ROAD, EWHURST, CRANLEIGH, GU6 7NT",LILLIAN FELS,,PEASLAKE ROAD,EWHURST,CRANLEIGH,GU6 7NT,Waverley,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,4075000,2002-10-11,waverley-south-surrey,A
lr-799400b0513906a97a56,property:SOUTHBOROUGH HOUSE 22 BROADWATER ROAD SOUTH HERSHAM WALTON ON THAMES KT12 5DE|KT125DE,"SOUTHBOROUGH HOUSE, 22, BROADWATER ROAD SOUTH, HERSHAM, WALTON-ON-THAMES, KT12 5DE","SOUTHBOROUGH HOUSE, 22",,BROADWATER ROAD SOUTH,HERSHAM,WALTON-ON-THAMES,KT12 5DE,Elmbridge,Detached,burwood-park,Burwood Park,A,traditional_private_estate,pe:burwood-park:broadwater-road-south:whole,surrey-private-estates-2026-07-22-corrected-6,verified,ready,2100000,2002-09-17,elmbridge-prime,A
lr-c08473b8ef083f84818f,property:15 KINGS WARREN OXSHOTT LEATHERHEAD KT22 0PE|KT220PE,"15, KINGS WARREN, OXSHOTT, LEATHERHEAD, KT22 0PE",15,,KINGS WARREN,OXSHOTT,LEATHERHEAD,KT22 0PE,Elmbridge,Detached,crown-estate-oxshott,"Crown Estate, Oxshott",A,traditional_private_estate,pe:crown-estate-oxshott:kings-warren:whole,surrey-private-estates-2026-07-22-corrected-6,verified_multi_source,partial_ready,2800000,2002-09-10,elmbridge-prime,A
lr-eb2053265a8d166cda4e,property:HILL HOUSE WARRENERS LANE WEYBRIDGE KT13 0LH|KT130LH,"HILL HOUSE, WARRENERS LANE, WEYBRIDGE, KT13 0LH",HILL HOUSE,,WARRENERS LANE,,WEYBRIDGE,KT13 0LH,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:warreners-lane:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,6250000,2002-08-30,elmbridge-prime,A
lr-436fb998cd0b9cbe3ded,property:8A EATON PARK COBHAM KT11 2JE|KT112JE,"8A, EATON PARK, COBHAM, KT11 2JE",8A,,EATON PARK,,COBHAM,KT11 2JE,Elmbridge,Detached,eaton-park,Eaton Park,A,traditional_private_estate,pe:eaton-park:eaton-park:whole,surrey-private-estates-2026-07-22-corrected-6,verified,ready,2450000,2002-08-16,elmbridge-prime,A
lr-0f6feb974a04b30ca150,property:HERON COURT EAST ROAD WEYBRIDGE KT13 0LF|KT130LF,"HERON COURT, EAST ROAD, WEYBRIDGE, KT13 0LF",HERON COURT,,EAST ROAD,,WEYBRIDGE,KT13 0LF,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:east-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,2700000,2002-08-15,elmbridge-prime,A
lr-26f9d1fbbd8b4367f480,property:BARNFIELD ALFOLD ROAD DUNSFOLD GODALMING GU8 4NP|GU84NP,"BARNFIELD, ALFOLD ROAD, DUNSFOLD, GODALMING, GU8 4NP",BARNFIELD,,ALFOLD ROAD,DUNSFOLD,GODALMING,GU8 4NP,Waverley,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,3275000,2002-08-07,waverley-south-surrey,A
lr-d2ca27883707c723a0ec,property:11 CLARE HILL ESHER KT10 9NA|KT109NA,"11, CLARE HILL, ESHER, KT10 9NA",11,,CLARE HILL,,ESHER,KT10 9NA,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2900000,2002-08-02,elmbridge-prime,A
lr-e6f096dd5817e83cea41,property:4 FURZE FIELD OXSHOTT LEATHERHEAD KT22 0UR|KT220UR,"4, FURZE FIELD, OXSHOTT, LEATHERHEAD, KT22 0UR",4,,FURZE FIELD,OXSHOTT,LEATHERHEAD,KT22 0UR,Elmbridge,Detached,crown-estate-oxshott,"Crown Estate, Oxshott",A,traditional_private_estate,pe:crown-estate-oxshott:furze-field:whole,surrey-private-estates-2026-07-22-corrected-6,verified_multi_source,partial_ready,2450000,2002-07-31,elmbridge-prime,A
lr-18820ac2aa8be5695934,property:RYTHE HEAD HOUSE 7 BIRDS HILL ROAD OXSHOTT LEATHERHEAD KT22 0NJ|KT220NJ,"RYTHE HEAD HOUSE, 7, BIRDS HILL ROAD, OXSHOTT, LEATHERHEAD, KT22 0NJ","RYTHE HEAD HOUSE, 7",,BIRDS HILL ROAD,OXSHOTT,LEATHERHEAD,KT22 0NJ,Elmbridge,Detached,crown-estate-oxshott,"Crown Estate, Oxshott",A,traditional_private_estate,pe:crown-estate-oxshott:birds-hill-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified_multi_source,partial_ready,2020000,2002-07-26,elmbridge-prime,A
lr-88546660ad2f55320cb8,property:CASTANEA LAKE ROAD VIRGINIA WATER GU25 4QW|GU254QW,"CASTANEA, LAKE ROAD, VIRGINIA WATER, GU25 4QW",CASTANEA,,LAKE ROAD,,VIRGINIA WATER,GU25 4QW,Runnymede,Detached,wentworth-estate,Wentworth Estate,A,traditional_private_estate,pe:wentworth-estate:lake-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,3246000,2002-07-12,runnymede-wentworth,A
lr-84fa3cb07509fda548da,property:OTTERS LEAP 4 ADELAIDE ROAD WALTON ON THAMES KT12 1NA|KT121NA,"OTTERS LEAP, 4, ADELAIDE ROAD, WALTON-ON-THAMES, KT12 1NA","OTTERS LEAP, 4",,ADELAIDE ROAD,,WALTON-ON-THAMES,KT12 1NA,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2000000,2002-07-05,elmbridge-prime,A
lr-8f796361ba29add047a3,property:SILVER BIRCHES WEST DRIVE VIRGINIA WATER GU25 4NE|GU254NE,"SILVER BIRCHES, WEST DRIVE, VIRGINIA WATER, GU25 4NE",SILVER BIRCHES,,WEST DRIVE,,VIRGINIA WATER,GU25 4NE,Runnymede,Detached,wentworth-estate,Wentworth Estate,A,traditional_private_estate,pe:wentworth-estate:west-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,3650000,2002-07-03,runnymede-wentworth,A
lr-279c81fe118d6f09d881,property:BRACKEN LODGE WEST ROAD WEYBRIDGE KT13 0LY|KT130LY,"BRACKEN LODGE, WEST ROAD, WEYBRIDGE, KT13 0LY",BRACKEN LODGE,,WEST ROAD,,WEYBRIDGE,KT13 0LY,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:west-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,2400000,2002-07-01,elmbridge-prime,A
lr-8de4b5ab0bfcf20e805f,property:MOUNT HOUSE WAVERLEY DRIVE VIRGINIA WATER GU25 4PZ|GU254PZ,"MOUNT HOUSE, WAVERLEY DRIVE, VIRGINIA WATER, GU25 4PZ",MOUNT HOUSE,,WAVERLEY DRIVE,,VIRGINIA WATER,GU25 4PZ,Runnymede,Detached,wentworth-estate,Wentworth Estate,A,traditional_private_estate,pe:wentworth-estate:waverley-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,8275000,2002-06-25,runnymede-wentworth,A
lr-61093710c38742000d70,property:LA SELVA PORTSMOUTH ROAD ESHER KT10 9JQ|KT109JQ,"LA SELVA, PORTSMOUTH ROAD, ESHER, KT10 9JQ",LA SELVA,,PORTSMOUTH ROAD,,ESHER,KT10 9JQ,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2750000,2002-06-14,elmbridge-prime,A
lr-b0325f90c6f4808d5d18,property:DANA SOUTH ROAD ST GEORGES HILL WEYBRIDGE KT13 0NA|KT130NA,"DANA, SOUTH ROAD, ST GEORGES HILL, WEYBRIDGE, KT13 0NA",DANA,,SOUTH ROAD,ST GEORGES HILL,WEYBRIDGE,KT13 0NA,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:south-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,2450000,2002-06-14,elmbridge-prime,A
lr-84d78dabc0cd49b58920,property:LONG RIDGE WEST DRIVE VIRGINIA WATER GU25 4LY|GU254LY,"LONG RIDGE, WEST DRIVE, VIRGINIA WATER, GU25 4LY",LONG RIDGE,,WEST DRIVE,,VIRGINIA WATER,GU25 4LY,Runnymede,Detached,wentworth-estate,Wentworth Estate,A,traditional_private_estate,pe:wentworth-estate:west-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,2450000,2002-06-13,runnymede-wentworth,A
lr-4c31f1fd8931736e12e1,property:SMUGGLERS RIDGE EYHURST CLOSE KINGSWOOD TADWORTH KT20 6NR|KT206NR,"SMUGGLERS RIDGE, EYHURST CLOSE, KINGSWOOD, TADWORTH, KT20 6NR",SMUGGLERS RIDGE,,EYHURST CLOSE,KINGSWOOD,TADWORTH,KT20 6NR,Reigate and Banstead,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2900000,2002-05-30,reigate-banstead,A
lr-e16abfbf2b9616a807b5,property:58 REIGATE ROAD REIGATE RH2 0RD|RH20RD,"58, REIGATE ROAD, REIGATE, RH2 0RD",58,,REIGATE ROAD,,REIGATE,RH2 0RD,Reigate and Banstead,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2075000,2002-05-30,reigate-banstead,A
lr-e8930f6c52d8b70af6a7,property:THE BEESNEST SHEPLEY DRIVE ASCOT SL5 0LH|SL50LH,"THE BEESNEST, SHEPLEY DRIVE, ASCOT, SL5 0LH",THE BEESNEST,,SHEPLEY DRIVE,,ASCOT,SL5 0LH,Runnymede,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,4624072,2002-05-29,runnymede-wentworth,A
lr-65c7340d0e3cb590797f,property:DUNLUCE ACCOMMODATION ROAD LONGCROSS CHERTSEY KT16 0EQ|KT160EQ,"DUNLUCE, ACCOMMODATION ROAD, LONGCROSS, CHERTSEY, KT16 0EQ",DUNLUCE,,ACCOMMODATION ROAD,LONGCROSS,CHERTSEY,KT16 0EQ,Runnymede,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,3300000,2002-05-27,runnymede-wentworth,A
lr-7083706d7c061ef1f268,property:HIGHLANDS SOUTH RIDGE WEYBRIDGE KT13 0NF|KT130NF,"HIGHLANDS, SOUTH RIDGE, WEYBRIDGE, KT13 0NF",HIGHLANDS,,SOUTH RIDGE,,WEYBRIDGE,KT13 0NF,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:south-ridge:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,2400000,2002-05-10,elmbridge-prime,A
lr-e7d9af0c58be51dfd071,property:16 BLACKHILLS ESHER KT10 9JW|KT109JW,"16, BLACKHILLS, ESHER, KT10 9JW",16,,BLACKHILLS,,ESHER,KT10 9JW,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,3100000,2002-05-03,elmbridge-prime,A
lr-c7cb270239d53843f268,property:FOLLY HILL MOON HALL ROAD EWHURST CRANLEIGH GU6 7NP|GU67NP,"FOLLY HILL, MOON HALL ROAD, EWHURST, CRANLEIGH, GU6 7NP",FOLLY HILL,,MOON HALL ROAD,EWHURST,CRANLEIGH,GU6 7NP,Waverley,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2000000,2002-05-03,waverley-south-surrey,A
lr-10c2d41b7b6c809e6abf,property:36 ABBOTS DRIVE VIRGINIA WATER GU25 4SF|GU254SF,"36, ABBOTS DRIVE, VIRGINIA WATER, GU25 4SF",36,,ABBOTS DRIVE,,VIRGINIA WATER,GU25 4SF,Runnymede,Detached,wentworth-estate,Wentworth Estate,A,traditional_private_estate,pe:wentworth-estate:abbots-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,2000000,2002-05-03,runnymede-wentworth,A
lr-db60d2b50111d9d3ed67,property:SILVERWOOD 1 BYFLEET ROAD COBHAM KT11 1EE|KT111EE,"SILVERWOOD, 1, BYFLEET ROAD, COBHAM, KT11 1EE","SILVERWOOD, 1",,BYFLEET ROAD,,COBHAM,KT11 1EE,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2350000,2002-05-02,elmbridge-prime,A
